firm_id,year,income,digital_finance,firm_size,employee_num,founder_edu,financing_difficulty,region_gdp,urban,high_tech
31,2011,12.68,0.763,2.49,178,3,0.163,7.44,0,0
31,2012,12.59,0.463,1.93,71,3,0.54,10.87,1,0
31,2013,14.95,0.646,3.01,97,4,0.344,10.06,1,0
31,2014,8.63,0.597,1.6,57,1,0.357,5.23,0,0
31,2015,18.24,0.705,2.77,184,3,0.266,13.22,0,0
31,2016,12.12,0.355,2.34,98,3,0.573,10.83,1,0
31,2017,13.57,0.603,1.91,117,4,0.437,10.15,0,0
31,2018,13.95,0.659,2.6,139,4,0.547,9.16,1,0
31,2019,11.7,0.236,1.72,186,4,0.676,10.81,1,0
31,2020,12.0,0.323,2.52,15,4,0.717,10.9,1,0
31,2021,10.32,0.194,1.79,29,3,0.81,10.8,1,0
31,2022,15.12,0.46,2.73,191,1,0.607,12.14,1,0
31,2023,14.43,0.608,2.04,198,1,0.462,12.59,1,0
32,2010,14.78,0.725,2.27,159,3,0.295,14.01,0,0
32,2011,14.41,0.511,2.65,87,3,0.485,8.33,1,0
32,2012,15.04,0.744,2.11,190,3,0.212,8.85,1,0
32,2013,12.45,0.293,2.47,97,3,0.631,10.72,0,0
32,2014,10.43,0.244,1.74,143,4,0.746,8.44,1,0
32,2015,15.23,0.492,2.82,59,2,0.38,8.76,1,0
32,2016,14.91,0.558,3.38,23,4,0.383,10.95,1,0
32,2017,15.4,0.495,3.9,96,4,0.616,11.8,1,1
32,2018,14.0,0.19,2.55,171,3,0.82,12.55,1,0
32,2019,13.16,0.487,2.89,94,3,0.603,9.61,1,0
32,2020,12.68,0.304,1.61,15,3,0.843,10.93,1,1
32,2021,17.06,0.6,3.25,146,3,0.382,10.49,1,0
32,2022,16.34,0.555,2.89,64,2,0.466,10.04,1,1
32,2023,12.47,0.359,2.26,168,2,0.611,8.37,1,0
33,2010,13.23,0.423,3.12,45,2,0.496,8.11,1,0
33,2011,13.94,0.341,2.37,134,2,0.564,11.33,1,0
33,2012,13.97,0.491,2.27,189,2,0.594,8.33,0,0
33,2013,12.29,0.643,2.74,111,2,0.378,6.45,0,0
33,2014,11.56,0.352,1.97,64,3,0.833,9.94,1,0
33,2015,17.96,0.576,3.01,152,4,0.522,12.91,1,0
33,2016,9.25,0.42,1.97,26,3,0.506,4.41,0,0
33,2017,12.32,0.381,1.97,132,4,0.703,9.42,1,0
33,2018,16.37,0.484,2.05,130,3,0.486,11.35,1,0
33,2019,12.03,0.345,2.88,107,3,0.777,6.35,1,0
33,2020,11.66,0.417,2.19,136,3,0.534,9.57,1,0
33,2021,12.19,0.32,1.83,188,2,0.574,7.72,1,0
33,2022,16.14,0.795,2.2,114,4,0.126,7.99,1,0
33,2023,15.54,0.505,2.48,62,4,0.42,9.2,1,1
34,2010,10.54,0.395,1.91,69,3,0.521,7.75,1,0
34,2011,11.97,0.532,1.92,62,1,0.411,7.59,0,0
34,2012,16.69,0.483,3.56,162,3,0.603,9.88,1,1
34,2013,14.53,0.467,2.07,80,2,0.713,14.45,1,0
34,2014,13.3,0.592,2.34,23,1,0.275,11.52,1,0
34,2015,15.21,0.614,2.32,132,4,0.513,12.02,1,0
34,2016,17.66,0.42,2.29,194,3,0.532,11.59,1,1
34,2017,10.76,0.414,2.81,108,3,0.621,8.6,1,0
34,2018,15.48,0.459,2.97,111,4,0.376,10.62,1,0
34,2019,13.89,0.155,2.35,122,3,0.898,12.2,1,0
34,2020,10.86,0.273,1.88,83,3,0.527,11.66,1,0
34,2021,14.94,0.705,3.14,88,2,0.326,10.39,1,0
34,2022,15.54,0.747,2.45,176,2,0.279,11.04,1,0
34,2023,15.79,0.463,3.37,122,3,0.556,14.93,1,0
35,2010,12.77,0.586,1.38,193,3,0.34,11.68,0,0
35,2011,13.99,0.547,2.6,153,2,0.508,9.37,1,0
35,2012,18.57,0.962,3.46,14,1,0.077,9.85,1,1
35,2013,14.56,0.668,2.32,34,3,0.311,7.89,1,0
35,2014,16.54,0.481,2.39,28,3,0.586,14.69,1,1
35,2015,15.53,0.357,2.65,180,3,0.634,13.21,0,0
35,2016,13.49,0.259,2.22,59,3,0.794,10.17,1,0
35,2017,18.31,0.531,2.34,108,2,0.457,14.36,1,1
35,2018,13.24,0.387,2.33,131,3,0.635,11.26,0,0
35,2019,15.31,0.287,2.19,184,4,0.771,9.14,1,1
35,2020,15.02,0.403,3.11,129,2,0.557,11.81,0,0
35,2021,15.45,0.338,2.73,170,3,0.539,10.8,1,1
35,2022,16.09,0.753,2.63,199,3,0.275,11.68,0,0
35,2023,14.94,0.632,2.9,97,3,0.487,7.26,1,0
36,2010,14.79,0.499,2.37,12,2,0.531,8.38,1,1
36,2011,16.3,0.722,2.11,161,4,0.31,12.98,1,0
36,2012,14.4,0.512,2.2,142,3,0.484,13.39,1,0
36,2013,12.61,0.371,2.5,79,4,0.703,12.83,0,0
36,2014,15.62,0.728,1.97,181,2,0.253,14.44,1,1
36,2015,15.48,0.581,2.25,190,3,0.374,11.15,1,0
36,2016,13.63,0.344,2.24,167,3,0.766,11.01,1,0
36,2017,14.03,0.471,3.56,182,2,0.475,8.17,0,0
36,2018,11.1,0.369,1.11,44,2,0.72,8.84,0,1
36,2019,12.06,0.293,2.41,144,3,0.818,6.02,1,0
36,2020,14.54,0.639,3.36,89,1,0.418,9.36,0,1
36,2021,13.17,0.786,2.56,20,3,0.089,5.88,1,0
36,2022,15.14,0.29,2.88,82,1,0.713,12.16,1,0
36,2023,13.41,0.584,2.55,52,2,0.395,10.78,1,0
37,2010,11.11,0.402,2.17,95,3,0.548,5.95,0,0
37,2011,13.25,0.427,1.38,133,1,0.587,9.62,1,1
37,2012,15.43,0.411,2.6,197,4,0.666,13.94,1,0
37,2013,11.99,0.37,2.11,26,4,0.584,9.75,0,0
37,2014,14.03,0.507,2.1,147,3,0.476,8.0,1,0
37,2015,13.98,0.375,2.25,199,4,0.601,6.43,1,0
37,2016,12.34,0.541,3.37,18,4,0.576,6.49,0,0
37,2017,16.18,0.492,3.7,77,2,0.482,11.07,1,0
37,2018,13.79,0.464,2.61,23,4,0.412,9.13,1,0
37,2019,13.35,0.364,2.27,44,2,0.479,9.3,1,1
37,2020,11.4,0.413,1.91,102,3,0.623,9.14,1,0
37,2021,13.96,0.613,2.73,8,3,0.311,9.72,1,0
37,2022,13.36,0.575,3.39,37,3,0.492,7.55,1,0
37,2023,12.05,0.353,2.38,47,1,0.514,10.63,1,0
38,2010,12.2,0.515,1.31,169,2,0.431,7.15,1,0
38,2011,14.92,0.613,2.84,198,3,0.254,8.49,0,0
38,2012,14.44,0.25,2.99,31,2,0.794,12.02,1,1
38,2013,13.48,0.582,1.71,177,3,0.483,10.75,1,1
38,2014,13.4,0.401,2.59,85,3,0.633,11.37,1,0
38,2015,13.93,0.586,2.73,117,2,0.306,14.3,1,0
38,2016,12.51,0.386,2.46,182,2,0.54,9.88,0,0
38,2017,11.39,0.229,2.1,121,3,0.794,10.04,0,0
38,2018,16.16,0.256,3.01,128,3,0.575,9.47,1,1
38,2019,13.79,0.507,2.3,99,2,0.469,9.11,1,0
38,2020,12.88,0.539,1.76,67,2,0.613,7.98,1,1
38,2021,11.12,0.364,1.48,138,2,0.618,10.17,0,0
38,2022,15.21,0.596,3.13,128,2,0.255,10.71,0,0
38,2023,14.84,0.251,2.81,120,3,0.688,10.82,1,0
39,2010,12.81,0.49,2.54,99,3,0.447,10.13,1,0
39,2011,11.62,0.318,2.28,71,3,0.896,11.85,1,0
39,2012,15.81,0.402,2.24,199,4,0.764,10.06,1,1
39,2013,12.25,0.507,1.96,101,2,0.566,9.18,1,0
39,2014,14.43,0.371,2.28,120,3,0.595,8.15,1,0
39,2015,12.3,0.442,1.44,191,3,0.678,6.9,1,0
39,2016,14.88,0.651,2.13,17,3,0.236,12.92,0,0
39,2017,11.35,0.413,2.34,153,3,0.694,8.6,1,0
39,2018,14.33,0.625,2.8,68,3,0.467,8.15,0,0
39,2019,13.69,0.331,2.48,169,3,0.654,9.16,1,1
39,2020,14.95,0.579,2.9,89,1,0.534,9.44,1,0
39,2021,16.85,0.716,3.17,180,3,0.239,13.28,0,0
39,2022,12.07,0.129,3.03,60,3,0.744,9.34,0,0
39,2023,14.54,0.38,2.74,176,4,0.717,15.27,1,0
40,2010,12.98,0.587,2.51,145,3,0.405,10.13,1,0
40,2011,15.19,0.47,2.01,136,3,0.591,14.11,0,1
40,2012,14.62,0.556,2.87,116,3,0.626,11.79,1,0
40,2013,13.39,0.409,3.34,37,4,0.518,10.72,1,0
40,2014,13.55,0.513,2.67,169,4,0.473,13.16,0,0
40,2015,11.83,0.477,3.46,57,3,0.68,12.24,0,0
40,2016,14.3,0.675,1.74,105,3,0.392,11.27,1,0
40,2017,14.41,0.538,1.92,156,1,0.392,14.64,0,0
40,2018,13.86,0.551,2.93,93,3,0.354,9.0,1,0
40,2019,14.19,0.438,2.63,183,3,0.509,8.01,1,0
40,2020,15.36,0.427,3.16,173,3,0.499,8.65,0,0
40,2021,15.22,0.435,2.49,33,2,0.589,13.5,1,1
40,2022,15.92,0.559,2.07,191,3,0.449,12.9,1,1
40,2023,15.76,0.437,2.39,172,2,0.591,8.95,1,0
41,2010,10.49,0.543,1.73,55,3,0.372,5.29,1,0
41,2011,12.48,0.811,1.94,54,2,0.182,9.59,1,0
41,2012,14.69,0.631,2.99,115,3,0.164,7.97,0,0
41,2013,13.68,0.451,2.94,40,2,0.563,9.01,0,1
41,2014,15.13,0.68,2.68,113,1,0.437,7.89,1,0
41,2015,10.09,0.439,1.64,64,3,0.419,6.78,0,0
41,2016,13.32,0.194,2.32,150,2,0.854,13.77,1,0
41,2017,10.16,0.349,1.89,24,3,0.59,8.63,1,0
41,2018,15.09,0.219,3.09,137,4,0.861,12.83,1,0
41,2019,13.53,0.447,2.21,150,4,0.569,9.56,1,0
41,2020,13.39,0.503,1.96,128,2,0.538,7.74,1,1
41,2021,15.89,0.751,2.51,172,4,0.255,11.02,1,0
41,2022,12.04,0.549,2.18,5,2,0.584,9.22,1,0
41,2023,13.0,0.467,3.24,23,4,0.568,9.59,0,1
42,2010,16.32,0.624,2.13,91,3,0.305,10.29,1,1
42,2011,12.22,0.168,1.8,158,1,0.842,8.38,1,0
42,2012,10.78,0.535,1.42,33,3,0.428,6.76,1,0
42,2013,13.81,0.616,2.48,63,2,0.401,9.9,1,0
42,2014,11.06,0.278,2.22,67,3,0.68,11.93,0,0
42,2015,14.88,0.672,1.79,102,3,0.261,8.2,1,0
42,2016,17.37,0.551,3.09,194,3,0.469,10.31,1,0
42,2017,14.75,0.438,2.83,52,3,0.568,13.01,1,0
42,2018,14.42,0.595,2.49,66,4,0.511,9.82,1,0
42,2019,17.06,0.841,3.18,22,4,0.118,10.17,1,0
42,2020,16.82,0.527,2.83,198,3,0.275,10.11,1,0
42,2021,11.44,0.537,2.09,31,3,0.426,8.64,1,0
42,2022,11.14,0.431,1.98,10,4,0.406,8.01,1,0
42,2023,14.43,0.373,2.91,191,4,0.669,8.02,1,0
43,2010,14.53,0.625,2.7,10,1,0.208,10.74,1,0
43,2011,13.99,0.372,2.58,35,2,0.53,11.52,1,0
43,2012,14.46,0.511,2.08,109,2,0.453,11.61,1,0
43,2013,13.54,0.428,2.8,98,3,0.726,9.24,1,0
43,2014,11.41,0.572,2.12,60,2,0.321,12.19,1,0
43,2015,16.14,0.55,2.45,186,3,0.451,10.61,1,0
43,2016,18.31,0.656,3.22,173,3,0.402,10.14,1,1
43,2017,11.36,0.423,2.17,22,3,0.725,3.32,0,0
43,2018,12.35,0.46,1.71,91,3,0.618,8.37,1,1
43,2019,8.52,0.353,1.97,27,1,0.756,6.96,1,0
43,2020,14.37,0.433,3.0,168,4,0.653,11.25,0,0
43,2021,14.27,0.557,2.63,29,4,0.322,10.19,1,0
43,2022,12.17,0.614,2.44,11,3,0.422,7.86,1,0
43,2023,14.58,0.362,2.25,152,4,0.723,10.61,1,0
44,2010,13.81,0.63,2.74,137,2,0.274,7.15,1,0
44,2011,12.74,0.703,2.08,22,3,0.239,7.91,1,0
44,2012,14.58,0.562,2.65,110,2,0.358,8.58,0,1
44,2013,16.42,0.782,2.13,37,3,0.296,11.08,0,0
44,2014,13.47,0.384,2.05,83,2,0.609,12.8,1,1
44,2015,11.52,0.313,2.18,39,3,0.655,8.83,0,0
44,2016,12.12,0.233,2.31,114,2,0.639,12.64,1,0
44,2017,14.91,0.724,2.48,69,3,0.269,10.09,1,0
44,2018,13.39,0.598,2.62,67,2,0.345,10.47,1,0
44,2019,11.22,0.492,0.66,76,4,0.533,9.87,0,0
44,2020,13.32,0.542,2.1,45,3,0.344,9.61,0,0
44,2021,13.43,0.331,2.3,182,2,0.687,10.88,0,0
44,2022,15.67,0.867,3.25,132,2,0.089,11.48,0,0
44,2023,12.82,0.519,1.96,112,4,0.356,8.23,1,0
45,2010,14.58,0.516,2.58,108,2,0.351,9.62,0,1
45,2011,19.3,0.609,3.25,162,3,0.273,13.34,1,1
45,2012,11.79,0.572,1.84,42,3,0.407,10.35,1,0
45,2013,14.91,0.534,2.7,39,2,0.479,10.57,1,0
45,2014,14.65,0.381,2.1,198,2,0.646,12.33,0,0
45,2015,12.77,0.571,2.25,178,3,0.46,9.0,1,0
45,2016,14.37,0.782,2.1,140,2,0.142,9.93,0,0
45,2017,14.0,0.702,2.13,106,2,0.404,11.63,0,0
45,2018,18.54,0.739,3.86,72,1,0.217,12.48,1,0
45,2019,12.41,0.423,2.92,41,2,0.622,5.27,1,1
45,2020,14.72,0.352,3.05,89,2,0.632,8.53,1,1
45,2021,14.4,0.481,2.75,145,4,0.556,8.0,0,0
45,2022,13.08,0.508,1.7,177,3,0.47,9.75,0,0
45,2023,12.91,0.664,2.7,33,3,0.375,8.15,1,1
46,2010,12.64,0.246,3.04,45,1,0.753,11.33,1,0
46,2011,14.2,0.729,2.07,60,2,0.352,10.34,0,0
46,2012,16.23,0.476,2.98,20,4,0.442,11.78,1,1
46,2013,12.57,0.436,2.85,144,3,0.387,11.91,0,0
46,2014,14.88,0.348,3.43,70,2,0.554,11.36,1,0
46,2015,13.17,0.252,2.29,194,3,0.855,9.33,0,0
46,2016,15.89,0.623,1.95,151,3,0.361,10.21,1,1
46,2017,14.51,0.511,2.32,162,4,0.498,9.08,1,0
46,2018,15.79,0.307,3.22,148,1,0.588,7.27,1,0
46,2019,11.87,0.306,1.59,145,3,0.701,11.91,0,0
46,2020,12.14,0.45,1.47,73,3,0.448,9.83,1,0
46,2021,12.67,0.75,2.54,27,4,0.162,6.99,1,0
46,2022,15.13,0.461,2.28,194,4,0.499,11.07,1,1
46,2023,13.9,0.275,2.5,163,2,0.77,9.55,1,1
47,2010,13.35,0.463,2.97,57,3,0.592,5.88,1,0
47,2011,12.88,0.459,2.22,124,3,0.599,7.25,1,1
47,2012,12.64,0.095,1.56,149,3,0.746,8.6,0,1
47,2013,14.6,0.492,3.52,132,4,0.507,10.42,1,0
47,2014,14.71,0.465,2.0,53,4,0.515,11.58,1,1
47,2015,16.8,0.604,1.97,181,1,0.242,11.51,1,1
47,2016,17.57,0.777,3.05,199,2,0.224,11.21,1,0
47,2017,15.9,0.669,2.31,158,3,0.306,9.93,1,0
47,2018,12.86,0.46,2.47,17,2,0.591,13.44,1,0
47,2019,13.34,0.334,2.74,112,1,0.674,11.4,1,0
47,2020,15.97,0.886,3.04,170,3,0.059,10.44,0,0
47,2021,14.25,0.509,2.33,154,4,0.584,11.13,1,0
47,2022,16.08,0.502,3.26,89,2,0.276,9.2,1,1
47,2023,13.58,0.496,1.43,161,3,0.497,9.89,1,0
48,2010,14.15,0.53,2.88,49,1,0.294,5.84,0,1
48,2011,15.13,0.478,2.08,178,2,0.43,9.23,0,1
48,2012,15.31,0.414,3.19,171,2,0.639,13.52,0,0
48,2013,13.56,0.418,2.57,86,1,0.455,10.3,0,0
48,2014,15.1,0.495,2.16,72,4,0.363,10.21,1,0
48,2015,12.13,0.418,2.83,101,4,0.82,12.0,0,0
48,2016,12.74,0.393,2.95,171,3,0.471,10.72,0,0
48,2017,14.67,0.516,2.82,152,2,0.649,8.43,1,0
48,2018,11.8,0.462,1.99,81,3,0.521,10.05,1,0
48,2019,11.45,0.726,2.26,39,2,0.222,7.73,0,0
48,2020,13.89,0.102,2.5,140,2,0.954,10.37,1,1
48,2021,12.32,0.664,2.48,56,3,0.47,8.32,1,0
48,2022,17.01,0.687,2.87,44,3,0.198,11.86,1,0
48,2023,10.89,0.189,1.49,125,1,0.76,8.98,1,0
49,2010,13.05,0.449,2.67,117,2,0.636,8.35,1,0
49,2011,13.16,0.444,2.36,115,4,0.585,9.77,0,1
49,2012,11.18,0.289,2.08,40,3,0.821,10.73,0,0
49,2013,10.57,0.383,2.13,138,4,0.668,7.59,1,0
49,2014,9.35,0.333,2.39,74,4,0.847,8.96,1,0
49,2015,10.61,0.763,0.7,77,3,0.255,10.21,1,0
49,2016,14.52,0.64,2.15,20,2,0.382,12.68,0,0
49,2017,12.32,0.691,2.06,178,3,0.341,4.94,1,0
49,2018,15.26,0.608,2.77,191,2,0.378,11.23,0,1
49,2019,11.23,0.331,2.1,42,2,0.754,9.23,1,0
49,2020,14.3,0.421,2.39,22,3,0.602,9.01,1,0
49,2021,16.16,0.573,3.27,16,3,0.505,8.64,1,1
49,2022,11.45,0.317,3.0,58,2,0.778,9.27,0,0
49,2023,14.72,0.607,2.95,179,3,0.436,11.24,0,0
50,2010,10.53,0.464,2.25,5,3,0.586,8.93,0,0
50,2011,14.63,0.444,2.77,147,2,0.455,13.32,1,0
50,2012,14.79,0.607,2.38,115,2,0.338,11.25,0,0
50,2013,14.0,0.567,2.4,25,2,0.518,10.4,1,1
50,2014,12.12,0.446,2.7,133,2,0.697,9.67,0,0
50,2015,13.91,0.674,2.2,97,3,0.132,12.38,1,0
50,2016,18.27,0.338,3.25,199,3,0.605,12.67,1,0
50,2017,14.57,0.592,2.42,144,3,0.41,7.68,1,0
50,2018,13.34,0.589,2.81,128,1,0.323,8.6,0,0
50,2019,16.97,0.454,3.23,160,2,0.464,11.27,1,0
50,2020,14.71,0.549,3.02,43,2,0.499,11.87,1,1
50,2021,11.31,0.312,1.8,169,2,0.846,9.4,0,0
50,2022,13.63,0.639,2.72,64,2,0.158,8.52,0,0
50,2023,15.14,0.472,2.93,163,3,0.511,10.16,1,0
51,2010,14.78,0.422,2.95,190,1,0.625,12.95,1,0
51,2011,13.21,0.657,1.94,101,3,0.421,10.08,0,0
51,2012,10.24,0.394,2.17,108,3,0.638,7.47,1,0
51,2013,13.21,0.289,3.0,143,3,0.887,10.22,1,0
51,2014,15.15,0.267,2.12,114,1,0.736,11.57,1,1
51,2015,15.21,0.591,2.35,33,4,0.54,9.8,1,1
51,2016,14.09,0.308,3.29,93,4,0.627,12.52,1,0
51,2017,14.94,0.763,2.48,123,2,0.243,11.73,0,1
51,2018,11.32,0.188,2.14,145,3,0.691,9.88,1,1
51,2019,13.88,0.754,2.06,55,4,0.336,10.09,0,0
51,2020,12.98,0.532,2.67,112,3,0.456,6.32,0,0
51,2021,14.08,0.485,1.83,186,2,0.55,12.42,0,0
51,2022,15.22,0.418,2.38,151,3,0.55,9.34,1,0
51,2023,13.71,0.56,2.67,62,3,0.499,9.2,1,0
52,2010,15.11,0.494,3.15,40,3,0.545,8.9,1,1
52,2011,12.97,0.665,2.83,32,4,0.235,10.91,0,0
52,2012,14.78,0.517,2.14,135,3,0.389,7.74,1,0
52,2013,14.05,0.523,3.09,105,2,0.475,8.03,1,0
52,2014,12.38,0.445,2.35,111,3,0.62,9.89,1,0
52,2015,13.37,0.491,1.88,93,3,0.695,8.75,1,1
52,2016,16.72,0.546,2.41,173,2,0.484,10.67,1,0
52,2017,14.02,0.243,3.22,39,2,0.857,8.82,0,0
52,2018,12.64,0.298,2.58,97,4,0.541,13.19,0,0
52,2019,15.6,0.611,2.51,109,3,0.59,11.39,1,0
52,2020,16.73,0.526,3.32,80,2,0.535,11.36,1,1
52,2021,13.05,0.472,1.78,88,2,0.523,8.79,1,0
52,2022,14.35,0.503,1.86,80,3,0.481,14.81,1,0
52,2023,14.11,0.552,1.69,54,3,0.337,9.12,1,1
53,2010,14.22,0.419,2.69,104,2,0.499,8.57,0,0
53,2011,12.2,0.383,2.58,162,3,0.808,11.41,1,0
53,2012,15.49,0.529,3.27,76,1,0.372,10.39,1,0
53,2013,11.93,0.353,2.62,119,2,0.546,8.36,1,0
53,2014,14.06,0.561,2.3,81,3,0.369,14.39,0,0
53,2015,13.05,0.245,2.5,125,1,0.636,11.95,0,0
53,2016,13.18,0.654,2.56,58,4,0.347,10.01,1,0
53,2017,14.44,0.571,1.66,75,2,0.538,14.8,1,1
53,2018,15.07,0.538,3.86,89,3,0.401,11.62,1,0
53,2019,15.31,0.647,2.76,106,2,0.215,9.98,0,1
53,2020,17.09,0.75,2.61,111,2,0.279,14.56,1,0
53,2021,17.07,0.652,2.81,183,3,0.342,11.32,1,0
53,2022,11.62,0.224,2.85,32,3,0.876,11.23,1,0
53,2023,14.83,0.308,2.43,196,3,0.646,9.23,1,0
54,2010,14.79,0.406,2.18,112,3,0.568,10.1,1,1
54,2011,14.69,0.504,2.8,25,3,0.481,9.18,1,0
54,2012,13.59,0.578,2.69,159,3,0.431,12.88,0,0
54,2013,11.33,0.391,2.1,31,3,0.57,6.78,1,0
54,2014,16.31,0.528,3.21,81,3,0.417,12.73,1,0
54,2015,10.57,0.387,2.65,54,3,0.428,8.25,0,0
54,2016,17.64,0.408,2.86,161,4,0.535,9.88,0,1
54,2017,13.49,0.289,3.2,171,2,0.783,9.41,1,0
54,2018,12.25,0.362,2.51,61,3,0.724,8.96,0,0
54,2019,14.14,0.297,2.66,123,1,0.656,11.38,0,0
54,2020,14.15,0.354,2.91,169,2,0.776,9.99,1,0
54,2021,15.37,0.658,2.14,68,3,0.339,8.66,0,1
54,2022,14.95,0.358,2.53,52,4,0.509,10.31,1,0
54,2023,15.04,0.895,2.56,154,3,0.0,8.61,1,0
55,2010,13.57,0.574,2.02,162,3,0.548,8.92,1,0
55,2011,16.32,0.528,3.66,160,1,0.435,7.01,1,0
55,2012,10.94,0.371,1.8,155,3,0.507,9.1,1,0
55,2013,14.19,0.605,1.85,8,4,0.169,10.99,1,0
55,2014,17.66,0.414,3.16,135,2,0.547,10.07,1,1
55,2015,16.32,0.518,2.86,65,1,0.522,13.63,1,0
55,2016,18.25,0.884,1.99,100,3,0.046,15.23,1,1
55,2017,14.18,0.486,2.8,8,3,0.409,9.07,0,0
55,2018,15.37,0.672,3.23,69,3,0.273,8.33,1,0
55,2019,12.25,0.395,2.48,144,3,0.73,12.26,0,0
55,2020,17.28,0.495,3.8,145,3,0.366,10.67,1,1
55,2021,15.0,0.766,1.64,166,2,0.17,12.27,1,0
55,2022,14.01,0.406,2.85,128,3,0.715,10.8,1,0
55,2023,17.28,0.772,3.08,191,2,0.278,9.61,0,1
56,2010,14.43,0.606,2.95,97,2,0.412,9.62,1,0
56,2011,12.63,0.416,2.4,35,3,0.52,10.87,0,0
56,2012,15.13,0.595,2.35,75,4,0.408,9.58,1,0
56,2013,16.32,0.646,2.72,145,3,0.3,12.44,1,0
56,2014,15.21,0.593,2.91,186,3,0.321,7.4,0,0
56,2015,10.83,0.264,2.8,6,2,0.628,12.43,1,0
56,2016,13.48,0.391,3.02,165,2,0.687,6.25,1,0
56,2017,13.03,0.463,1.99,54,2,0.531,10.29,0,0
56,2018,14.9,0.489,2.39,139,4,0.543,9.34,1,0
56,2019,14.92,0.593,2.03,150,4,0.422,6.97,0,1
56,2020,13.4,0.527,2.31,183,4,0.517,5.88,1,0
56,2021,13.64,0.3,3.01,12,1,0.675,7.8,1,1
56,2022,13.16,0.557,2.55,59,3,0.395,10.09,1,0
56,2023,16.28,0.592,3.8,47,3,0.327,8.8,1,0
57,2010,14.22,0.584,2.6,191,3,0.275,7.92,1,0
57,2011,15.66,0.662,2.53,34,3,0.226,12.7,1,0
57,2012,12.96,0.625,2.55,63,3,0.338,7.54,0,0
57,2013,14.69,0.569,2.18,13,2,0.271,11.36,1,1
57,2014,14.12,0.489,2.47,72,2,0.372,8.22,1,0
57,2015,14.44,0.251,3.06,171,2,0.853,7.75,0,1
57,2016,13.88,0.564,2.56,85,1,0.458,8.79,1,0
57,2017,14.91,0.531,2.1,143,2,0.424,11.24,1,1
57,2018,13.85,0.541,2.04,127,1,0.686,7.26,1,0
57,2019,13.63,0.308,2.27,134,2,0.527,10.57,1,0
57,2020,13.44,0.338,2.54,27,3,0.76,8.08,1,1
57,2021,17.22,0.658,3.1,195,4,0.331,8.44,1,1
57,2022,11.36,0.494,1.83,26,4,0.584,10.8,1,0
57,2023,16.59,0.602,2.34,193,2,0.409,14.35,1,0
58,2010,13.69,0.504,2.57,158,2,0.309,8.18,1,0
58,2011,13.69,0.504,1.58,144,2,0.505,11.44,1,0
58,2012,10.45,0.641,2.08,164,4,0.393,9.37,0,0
58,2013,11.24,0.423,2.16,13,3,0.358,9.05,0,0
58,2014,13.4,0.514,2.1,94,2,0.68,12.14,1,0
58,2015,10.89,0.431,2.6,37,4,0.6,8.31,0,0
58,2016,13.4,0.435,2.42,156,2,0.632,7.69,1,0
58,2017,13.12,0.454,2.22,93,4,0.43,10.92,1,0
58,2018,15.04,0.533,2.71,99,2,0.536,13.19,1,0
58,2019,14.09,0.428,3.36,73,2,0.681,11.5,1,0
58,2020,14.92,0.688,3.32,42,3,0.337,7.19,0,0
58,2021,11.75,0.366,1.54,143,4,0.633,8.77,0,0
58,2022,15.75,0.472,2.79,164,4,0.439,11.96,1,0
58,2023,13.52,0.434,2.41,68,3,0.544,13.16,0,0
59,2010,17.48,0.717,2.58,76,2,0.232,10.46,1,0
59,2011,11.72,0.529,2.3,24,3,0.528,8.84,0,0
59,2012,14.45,0.655,2.56,38,4,0.26,13.29,1,0
59,2013,11.07,0.277,2.58,115,3,0.779,9.85,0,0
59,2014,13.69,0.54,2.21,46,3,0.376,8.79,1,0
59,2015,15.36,0.633,2.05,140,3,0.34,8.45,1,0
59,2016,10.99,0.512,2.28,70,3,0.549,7.61,0,0
59,2017,15.53,0.66,2.62,25,3,0.27,15.67,1,0
59,2018,14.0,0.422,2.8,83,3,0.643,12.84,1,0
59,2019,14.06,0.711,2.93,74,4,0.344,8.69,0,0
59,2020,13.02,0.845,2.25,9,3,0.128,13.46,0,0
59,2021,14.3,0.446,2.64,71,3,0.671,11.07,1,0
59,2022,17.55,0.433,2.98,175,2,0.575,10.95,1,1
59,2023,11.86,0.718,3.08,20,2,0.392,8.56,0,0
60,2010,15.51,0.737,2.47,103,4,0.442,8.97,0,0
60,2011,15.3,0.422,2.39,77,2,0.554,9.92,0,1
60,2012,8.09,0.437,2.6,39,4,0.628,6.07,0,0
60,2013,9.71,0.458,1.93,87,3,0.479,9.03,0,0
60,2014,13.42,0.298,2.4,175,3,0.598,10.01,1,0
60,2015,17.1,0.362,2.87,114,4,0.618,12.62,1,1
60,2016,14.3,0.349,2.82,43,3,0.514,8.77,1,1
60,2017,12.31,0.385,2.36,14,4,0.521,11.62,0,0
60,2018,13.63,0.495,2.61,152,2,0.564,5.88,1,0
60,2019,11.85,0.535,2.09,5,3,0.414,12.33,0,0
60,2020,15.84,0.733,2.85,10,3,0.338,8.2,0,1
60,2021,13.71,0.35,2.46,185,2,0.68,10.26,1,0
60,2022,14.0,0.648,2.36,178,3,0.537,10.81,0,1
60,2023,13.44,0.468,2.32,70,3,0.585,10.42,1,1
61,2010,12.67,0.493,2.47,42,4,0.619,9.79,0,0
61,2011,13.46,0.601,2.28,165,2,0.439,7.52,1,0
61,2012,12.12,0.332,2.83,71,3,0.7,8.22,1,0
