Startup Name,Founded Year,Country,Industry,Funding Stage,Total Funding ($M),Number of Employees,Annual Revenue ($M),Valuation ($B),Success Score,Acquired?,IPO?,Customer Base (Millions),Tech Stack,Social Media Followers
Startup_5916,2012,USA,FoodTech,Seed,2.6665,43,3.9998,13.1879,6,No,No,0.719,"PHP, Laravel",45621
Startup_5917,2004,Japan,Energy,Series B,4.0625,40,6.6214,10.8273,9,Yes,No,2.0355,"Java, Spring",36367
Startup_5918,2004,India,Tech,Seed,3.6908,44,4.3472,6.089,6,No,No,0.8774,"Python, AI",39870
Startup_5919,2002,France,Tech,Series B,3.3358,29,9.0445,10.4386,10,No,No,4.3008,"Node.js, React",5023
Startup_5920,2007,Brazil,Energy,Series B,0.6113,30,1.6893,4.3666,2,No,No,0.8256,"Java, Spring",36149
Startup_5921,2009,Australia,Gaming,Series C,3.6171,2,7.583,21.0046,9,No,No,2.2453,"PHP, Laravel",18433
Startup_5922,2014,USA,Tech,Seed,2.5265,9,4.7322,8.5966,7,No,No,2.3309,"PHP, Laravel",26089
Startup_5923,2007,Australia,E-commerce,Series B,4.4758,47,7.3955,13.5545,9,No,No,1.1447,"Node.js, React",6497
Startup_5924,2004,France,Logistics,Seed,4.6034,2,6.7675,13.4986,9,Yes,No,2.9348,"Java, Spring",34976
Startup_5925,2021,USA,EdTech,Series C,0.323,29,1.1069,3.1558,1,No,No,0.5173,"Python, AI",20630
Startup_5926,2006,Germany,Healthcare,IPO,4.1122,33,6.0176,8.6262,8,Yes,No,3.1559,"Node.js, React",44847
Startup_5927,2017,Japan,Gaming,Series A,0.2366,10,0.5857,1.9598,1,No,No,0.4153,"Java, Spring",19694
Startup_5928,2000,Canada,FoodTech,Series B,1.8675,34,2.5404,4.1779,4,No,No,0.4468,"C++, ML",40326
Startup_5929,2009,China,Energy,Series B,2.7344,44,7.7461,27.319,9,No,No,5.0019,"PHP, Laravel",31285
Startup_5930,2013,Japan,Healthcare,IPO,0.7831,8,1.5719,2.5953,2,No,No,0.0483,"Python, AI",43872
Startup_5931,2003,Brazil,AI,Series C,3.7443,37,9.156,27.4748,10,Yes,No,3.7194,"Python, AI",44415
Startup_5932,2011,Australia,Healthcare,IPO,0.0914,33,0.8763,1.61,1,No,No,0.0644,"Python, AI",45291
Startup_5933,2005,India,FoodTech,Series B,0.8846,47,1.5488,1.9895,2,Yes,No,0.783,"PHP, Laravel",19650
Startup_5934,2020,Canada,EdTech,Seed,2.9249,6,3.1794,9.9917,5,Yes,No,1.355,"Java, Spring",37129
Startup_5935,2021,Brazil,FoodTech,Seed,3.5862,44,5.4145,17.7848,7,No,No,2.6487,"Node.js, React",10018
Startup_5936,2009,Japan,Energy,Series A,4.5874,40,7.7648,15.3814,9,Yes,No,0.8347,"Java, Spring",43747
Startup_5937,2013,Germany,Energy,Series A,3.5422,45,5.8335,16.1096,8,No,No,2.6975,"Node.js, React",34811
Startup_5938,2017,India,Energy,IPO,3.3753,19,4.3376,10.4453,6,No,No,2.1315,"Python, AI",50000
Startup_5939,2020,Brazil,AI,IPO,2.002,32,3.8588,11.5972,5,Yes,No,1.3526,"Java, Spring",23480
Startup_5940,2007,Canada,Gaming,Series A,0.0564,27,0.805,1.5343,1,Yes,No,0.1326,"Python, AI",33154
Startup_5941,2022,Japan,AI,Series B,0.6448,1,1.2331,3.057,1,No,No,0.4726,"C++, ML",21584
Startup_5942,2012,Canada,AI,Series C,2.696,43,6.8216,15.908,9,No,No,0.2988,"Python, AI",40068
Startup_5943,2006,China,E-commerce,IPO,3.3919,33,5.2462,10.9853,7,No,No,1.6392,"Python, AI",21668
Startup_5944,2018,Australia,Healthcare,Seed,2.1164,40,5.2608,17.7266,7,No,No,0.9349,"Node.js, React",38114
Startup_5945,2000,Brazil,Logistics,IPO,3.6669,32,6.3892,9.8583,8,No,No,1.8002,"C++, ML",14125
Startup_5946,2005,Germany,EdTech,IPO,2.6332,5,2.1264,3.8458,3,No,No,0.3299,"Python, AI",50000
Startup_5947,2010,Brazil,EdTech,Series B,0.4172,17,1.5333,3.8215,2,No,No,0.3666,"Python, AI",46862
Startup_5948,2011,Australia,Gaming,Series A,1.0005,8,2.9256,7.8727,4,No,No,0.2152,"C++, ML",11668
Startup_5949,2013,Australia,Tech,IPO,4.208,42,8.4126,13.2655,10,No,No,4.8033,"C++, ML",41486
Startup_5950,2004,Canada,Energy,Seed,3.6383,34,6.4028,13.7864,8,No,No,2.3005,"Java, Spring",50000
Startup_5951,2001,Canada,EdTech,IPO,4.4791,9,6.4303,21.529,8,No,No,1.4633,"Node.js, React",47754
Startup_5952,2012,China,FoodTech,Series C,0.6319,23,1.4568,2.5629,2,No,No,0.5637,"C++, ML",4369
Startup_5953,2003,Brazil,AI,Series C,4.9516,35,11.2124,30.4607,10,No,No,4.6716,"C++, ML",15078
Startup_5954,2008,India,Energy,IPO,1.0866,50,2.3705,6.826,3,No,No,1.5172,"PHP, Laravel",9128
Startup_5955,2012,USA,AI,Seed,0.1083,7,0.5086,1.1426,1,No,No,0.0809,"C++, ML",50000
Startup_5956,2007,UK,Gaming,Series C,4.9872,15,8.0552,26.6732,10,No,No,1.7765,"Node.js, React",50000
Startup_5957,2009,Canada,Logistics,Series C,1.4413,20,2.4648,7.0345,4,No,No,1.629,"Python, AI",31188
Startup_5958,2012,Germany,FinTech,Series A,3.3567,50,4.7759,11.2735,7,No,No,0.986,"Python, AI",28890
Startup_5959,2007,Brazil,Logistics,IPO,0.9246,25,1.7306,4.292,2,No,No,0.2029,"Python, AI",32451
Startup_5960,2012,France,Energy,IPO,2.9221,3,5.2498,14.8642,7,No,No,0.2946,"Python, AI",18759
Startup_5961,2013,Germany,FoodTech,Series A,4.525,46,4.6407,11.4769,6,Yes,No,0.4717,"PHP, Laravel",45376
Startup_5962,2008,Canada,Healthcare,Seed,1.6349,24,2.4554,7.7997,4,No,No,1.3827,"C++, ML",19800
Startup_5963,2001,Japan,FinTech,IPO,3.3678,34,8.064,15.3021,10,Yes,No,1.6228,"Python, AI",13862
Startup_5964,2006,UK,AI,Series A,0.9801,46,1.7844,3.7029,2,No,No,0.8845,"Java, Spring",4714
Startup_5965,2013,Japan,FinTech,IPO,3.1427,22,6.7077,12.2708,9,No,No,4.0012,"Python, AI",42843
Startup_5966,2014,UK,Gaming,Series B,1.7154,11,1.1832,1.5931,1,Yes,No,0.5006,"C++, ML",10266
Startup_5967,2018,France,Energy,Seed,1.0955,48,3.2055,4.8533,5,No,No,0.3697,"Python, AI",46362
Startup_5968,2019,Japan,Tech,IPO,1.6003,8,1.6721,5.4813,2,No,No,0.4185,"PHP, Laravel",39359
Startup_5969,2016,Canada,Logistics,Series A,0.9353,39,1.7926,4.9173,2,No,No,0.5742,"Node.js, React",2471
Startup_5970,2020,USA,AI,Seed,4.5145,43,9.103,25.0921,10,No,No,2.1564,"Node.js, React",11354
Startup_5971,2001,China,EdTech,Series C,2.0161,35,4.0842,11.2307,6,No,No,1.827,"C++, ML",38522
Startup_5972,2014,India,FoodTech,Series A,1.2641,49,3.2213,9.8739,5,No,No,0.6442,"Node.js, React",14511
Startup_5973,2019,France,FoodTech,Seed,2.2696,46,2.7358,5.9842,4,No,No,1.4579,"Node.js, React",19187
Startup_5974,2007,Japan,E-commerce,Series B,1.6367,38,3.0183,9.7871,4,No,No,0.9406,"Java, Spring",46198
Startup_5975,2017,Germany,AI,Seed,3.7349,8,4.738,9.3245,7,No,No,2.047,"C++, ML",35266
Startup_5976,2000,Japan,Healthcare,Series C,4.8575,37,5.3854,16.724,7,No,No,2.6719,"C++, ML",24114
Startup_5977,2003,Canada,Gaming,Seed,2.2183,27,4.7039,12.6187,7,No,No,0.3528,"Node.js, React",31296
Startup_5978,2018,Germany,E-commerce,Series A,4.3121,28,9.2294,16.2471,10,No,No,1.6233,"Node.js, React",12460
Startup_5979,2016,USA,Gaming,IPO,2.851,40,4.5963,11.5009,6,No,No,0.3416,"Node.js, React",23764
Startup_5980,2020,Canada,E-commerce,Series A,0.8283,34,2.6551,6.4618,4,No,No,0.6059,"PHP, Laravel",4838
Startup_5981,2006,UK,EdTech,Series C,3.4686,32,4.6083,7.9155,6,No,No,1.4194,"Python, AI",8447
Startup_5982,2016,France,Healthcare,Series B,2.5915,15,6.3164,16.0379,8,No,No,1.2259,"PHP, Laravel",47612
Startup_5983,2010,Germany,FoodTech,Seed,3.2705,44,6.6172,12.9155,9,No,No,2.2053,"C++, ML",15839
Startup_5984,2002,Germany,Gaming,Seed,4.454,17,4.4916,5.2005,6,No,No,2.7457,"Java, Spring",13426
Startup_5985,2020,France,Logistics,Series C,2.2302,33,6.3304,21.3891,8,No,No,1.4055,"Python, AI",49898
Startup_5986,2002,USA,FoodTech,Series C,4.5108,47,6.5392,17.7138,9,No,No,1.8876,"Java, Spring",8540
Startup_5987,2015,China,Logistics,IPO,3.7658,46,8.6998,26.7901,10,No,No,0.9496,"C++, ML",29917
Startup_5988,2000,USA,Healthcare,Series A,2.4686,16,4.3947,11.6966,6,No,No,1.0867,"C++, ML",1762
Startup_5989,2008,Japan,AI,Seed,3.0359,29,5.8617,12.1337,8,No,No,1.9994,"Java, Spring",27629
Startup_5990,2002,Australia,Energy,Series C,1.6616,9,3.5606,8.2768,5,No,No,1.9595,"Java, Spring",40795
Startup_5991,2011,France,EdTech,IPO,4.9188,33,10.234,28.0817,10,Yes,No,2.9629,"Java, Spring",24446
Startup_5992,2022,China,Gaming,Seed,3.3534,49,5.2159,18.061,7,No,No,0.5403,"C++, ML",29230
Startup_5993,2019,Japan,E-commerce,Series B,0.267,29,1.211,2.4064,1,No,No,0.001,"Node.js, React",31109
Startup_5994,2017,Canada,Energy,IPO,1.6668,13,3.3162,10.5797,5,No,No,0.2578,"Java, Spring",33629
Startup_5995,2011,UK,Logistics,Series A,3.1354,21,5.6574,19.8139,8,No,No,0.7657,"Python, AI",22487
Startup_5996,2010,Germany,Logistics,Series A,0.3288,21,1.0793,2.7479,1,No,No,0.3966,"C++, ML",26711
Startup_5997,2010,India,AI,Seed,0.1682,5,0.4576,1.536,1,Yes,No,0.2296,"PHP, Laravel",4408
Startup_5998,2020,Brazil,Healthcare,Seed,2.2776,10,6.007,12.5049,8,No,No,1.7599,"PHP, Laravel",23518
Startup_5999,2019,India,FoodTech,Series A,1.6968,6,2.5169,8.4031,4,No,No,0.9189,"Python, AI",3111
Startup_6000,2021,USA,Energy,IPO,2.2196,13,5.104,14.7107,7,No,No,1.2436,"Node.js, React",50000
Startup_6001,2000,Brazil,Healthcare,Series A,1.3503,1,1.6466,2.0997,2,No,No,0.2519,"Java, Spring",1933
Startup_6002,2011,Canada,E-commerce,Series B,0.8654,20,1.5168,4.6766,2,No,No,1.1445,"C++, ML",43693
Startup_6003,2001,Australia,AI,Series B,3.4613,47,11.6378,25.0846,10,No,No,2.9252,"Java, Spring",32681
Startup_6004,2014,France,FoodTech,IPO,2.5971,46,5.3789,12.538,7,No,No,2.8883,"C++, ML",20270
Startup_6005,2013,France,Gaming,IPO,1.0408,8,2.1445,5.0164,3,No,Yes,0.3825,"PHP, Laravel",0
Startup_6006,2015,China,Gaming,Seed,1.632,10,3.2837,5.3146,5,No,No,0.7427,"Java, Spring",43561
Startup_6007,2007,China,Healthcare,Seed,2.9794,9,6.8851,15.7775,9,No,No,1.9762,"Python, AI",37069
Startup_6008,2005,Australia,Logistics,Seed,0.4075,49,1.4538,4.499,2,No,No,0.3274,"Node.js, React",23097
Startup_6009,2007,Japan,Healthcare,Series B,0.7799,41,2.2876,2.808,3,No,No,0.0256,"Python, AI",16312
Startup_6010,2019,USA,Healthcare,IPO,0.4126,3,0.516,0.9697,1,No,No,0.1433,"Node.js, React",33713
Startup_6011,2021,Japan,Tech,IPO,4.071,11,8.4888,9.2349,10,No,No,4.2604,"Java, Spring",37171
Startup_6012,2017,India,Healthcare,Seed,3.7744,12,5.6228,12.1473,8,No,No,2.0666,"Java, Spring",0
Startup_6013,2000,India,Logistics,Series B,3.7789,10,7.2876,20.1223,9,No,No,0.9658,"Node.js, React",40276
Startup_6014,2008,Germany,Logistics,IPO,3.5958,25,2.9976,9.1532,4,No,No,1.2114,"PHP, Laravel",7846
Startup_6015,2021,China,FinTech,Series B,3.3635,49,6.8646,23.6043,9,No,No,3.9906,"C++, ML",25623
Startup_6016,2000,India,FoodTech,Seed,2.4111,49,1.6734,4.378,2,Yes,No,0.9053,"Python, AI",37829
Startup_6017,2018,Brazil,Tech,Series C,3.2293,25,5.0859,9.3912,7,No,No,0.7973,"Python, AI",17574
Startup_6018,2009,Canada,Logistics,Series C,0.2399,11,0.5348,1.741,1,No,No,0.5361,"Python, AI",33818
Startup_6019,2006,India,FinTech,Seed,3.1262,36,6.4708,19.2636,9,No,No,1.4947,"Java, Spring",46936
Startup_6020,2016,Germany,E-commerce,Seed,3.9005,39,6.7853,16.9456,9,Yes,No,1.965,"Python, AI",4776
Startup_6021,2013,China,FinTech,Series A,2.5268,26,3.5184,9.7446,5,No,No,1.3765,"C++, ML",8479
Startup_6022,2022,Japan,Gaming,Seed,1.8197,14,4.4966,14.5955,6,No,No,2.5034,"C++, ML",46842
Startup_6023,2006,India,EdTech,Series B,1.4233,39,2.2963,6.419,3,No,No,1.2899,"Node.js, React",5279
Startup_6024,2002,India,Energy,Series C,3.2319,40,0.7496,1.4512,1,No,No,0.1808,"Java, Spring",7819
Startup_6025,2011,India,E-commerce,Series B,3.4794,1,6.1522,16.4297,8,No,No,0.001,"C++, ML",38977
Startup_6026,2004,USA,EdTech,Series C,4.3613,4,2.8416,3.4741,4,No,No,1.7514,"PHP, Laravel",33451
Startup_6027,2021,Australia,EdTech,Seed,1.7446,30,2.6124,5.6201,4,No,No,0.3045,"Java, Spring",11897
Startup_6028,2017,Australia,FoodTech,IPO,3.8604,12,5.2,11.2214,7,No,No,1.1439,"Java, Spring",46226
Startup_6029,2017,UK,Tech,Series B,2.8287,35,3.0165,4.3983,4,No,Yes,1.1812,"C++, ML",49587
Startup_6030,2012,Australia,FoodTech,Seed,4.42,13,5.9744,7.2439,8,No,No,1.6959,"PHP, Laravel",35414
Startup_6031,2022,Germany,FinTech,Series B,2.6627,31,2.8826,4.5431,4,No,No,0.7275,"Node.js, React",23684
Startup_6032,2000,Canada,Healthcare,Seed,2.6123,38,4.9285,13.1138,7,No,No,1.6492,"C++, ML",4942
Startup_6033,2016,Japan,EdTech,IPO,2.9105,43,3.3731,9.7938,5,No,No,2.1417,"PHP, Laravel",14842
Startup_6034,2009,Brazil,Tech,Series C,3.7591,23,6.3508,23.4893,8,No,Yes,1.2281,"Java, Spring",7463
Startup_6035,2012,Germany,E-commerce,IPO,4.8252,4,10.1933,20.182,10,No,Yes,1.7487,"PHP, Laravel",13758
Startup_6036,2013,China,Healthcare,Series C,0.4141,16,1.2951,3.1889,2,Yes,No,0.7688,"Java, Spring",35908
Startup_6037,2002,UK,E-commerce,Series C,0.3145,7,0.7144,2.4094,1,No,No,0.001,"C++, ML",25752
Startup_6038,2002,France,Gaming,Series B,4.6909,22,5.3553,8.438,7,Yes,No,1.7547,"C++, ML",15347
Startup_6039,2010,Germany,E-commerce,Series B,2.6729,29,4.9616,13.3786,7,No,No,2.1069,"Python, AI",4777
Startup_6040,2021,UK,E-commerce,Series A,3.0938,11,3.944,11.6182,6,No,No,1.3263,"Python, AI",42762
Startup_6041,2013,Canada,FinTech,Series C,2.438,33,4.6777,7.0306,7,No,No,2.0002,"Python, AI",50000
Startup_6042,2002,France,E-commerce,Seed,0.5136,29,1.0694,3.3768,1,No,No,0.2427,"C++, ML",14516
Startup_6043,2018,UK,Healthcare,Series A,3.852,39,8.1323,23.2919,10,No,No,4.0621,"Node.js, React",21724
Startup_6044,2003,China,AI,Series B,3.7488,12,6.0935,7.9886,8,No,No,0.7911,"C++, ML",43896
Startup_6045,2001,Australia,Tech,Series A,1.5929,7,4.4038,6.4727,6,No,No,1.0939,"PHP, Laravel",10205
Startup_6046,2008,China,Logistics,Series A,1.5659,39,4.1709,5.2318,6,No,No,0.3309,"C++, ML",36950
Startup_6047,2012,Japan,Tech,Seed,4.1973,42,8.2822,15.8356,10,No,No,2.9513,"C++, ML",20778
Startup_6048,2015,Germany,Energy,Series A,0.4082,48,1.355,3.5191,2,No,No,0.7788,"Java, Spring",11368
Startup_6049,2003,Australia,Energy,Series C,4.4115,26,5.7099,13.4673,8,No,No,3.2998,"Java, Spring",25366
Startup_6050,2020,Germany,Tech,IPO,1.3205,40,3.403,5.7968,5,No,No,1.6787,"Java, Spring",22459
Startup_6051,2002,Australia,Energy,Series C,2.9853,9,4.4549,14.6976,6,No,No,1.5506,"C++, ML",22914
Startup_6052,2012,Canada,Gaming,Series B,4.6832,41,10.5601,22.2237,10,No,No,6.0422,"Node.js, React",49519
Startup_6053,2009,India,E-commerce,Series C,3.4067,34,6.5748,8.9286,9,No,No,2.2656,"PHP, Laravel",30451
Startup_6054,2001,France,FoodTech,Series A,2.1014,45,4.3683,7.1802,6,No,No,1.9426,"PHP, Laravel",10744
Startup_6055,2018,India,Tech,Series B,3.4632,13,6.6598,15.687,9,No,No,2.7586,"Node.js, React",50000
Startup_6056,2018,UK,FoodTech,IPO,1.7527,36,2.6151,5.895,4,No,No,0.7094,"Node.js, React",6019
Startup_6057,2011,France,AI,Series C,1.4224,25,2.0942,3.9004,3,No,No,1.2994,"PHP, Laravel",24740
Startup_6058,2021,UK,EdTech,IPO,4.9836,24,5.5143,7.6013,8,No,No,0.9471,"Python, AI",40180
Startup_6059,2013,USA,Tech,Series C,3.7664,44,8.4142,26.9956,10,No,No,2.867,"Java, Spring",33063
Startup_6060,2002,China,Logistics,Series C,3.2414,17,3.8649,13.8657,5,No,No,1.841,"Java, Spring",43933
Startup_6061,2018,Australia,E-commerce,Seed,1.8087,2,2.0484,3.95,3,No,No,0.8951,"PHP, Laravel",21834
Startup_6062,2005,India,FinTech,Seed,0.2933,13,0.9543,2.0667,1,No,No,0.6245,"Node.js, React",40891
Startup_6063,2011,France,Tech,Series B,0.2037,31,1.0394,2.9326,1,No,No,0.6932,"Python, AI",8200
Startup_6064,2013,USA,Tech,Seed,2.7932,29,4.3989,12.0836,6,No,No,1.9405,"PHP, Laravel",9367
Startup_6065,2016,USA,Energy,Series C,3.8221,50,5.5915,12.0621,8,No,No,1.7313,"Java, Spring",6317
Startup_6066,2020,France,EdTech,IPO,2.71,28,1.6418,5.7132,2,Yes,No,0.4292,"C++, ML",20617
Startup_6067,2022,Japan,EdTech,IPO,4.2119,27,4.9971,12.7593,7,No,No,2.8368,"Node.js, React",18492
Startup_6068,2001,Brazil,EdTech,Series C,0.2155,15,0.9381,2.0266,1,No,No,0.6667,"C++, ML",21761
Startup_6069,2014,UK,E-commerce,Series B,1.8654,31,3.0545,8.2815,4,No,No,1.596,"PHP, Laravel",50000
Startup_6070,2019,Japan,FoodTech,Series C,1.2235,40,1.4726,5.1961,2,No,No,0.3224,"Java, Spring",19713
Startup_6071,2000,Japan,Energy,Seed,2.264,15,2.7425,8.0241,4,No,No,1.5103,"Python, AI",41037
Startup_6072,2021,Japan,Healthcare,Series B,0.4083,33,1.4614,1.8838,2,No,No,0.9743,"C++, ML",48062
Startup_6073,2005,Germany,Energy,Series A,4.773,20,8.571,16.6274,10,No,No,1.9255,"Python, AI",50000
Startup_6074,2006,Germany,Logistics,Series A,1.1551,42,2.3607,5.2386,3,No,No,1.0467,"Java, Spring",25135
Startup_6075,2021,India,EdTech,Series B,4.6154,12,5.7406,11.1801,8,No,No,2.837,"C++, ML",21700
Startup_6076,2001,USA,FinTech,Series A,2.1582,37,2.5197,7.056,4,No,No,0.8813,"Python, AI",34004
Startup_6077,2010,UK,FoodTech,Series A,4.9283,9,8.6192,27.2777,10,No,No,5.1218,"Python, AI",11510
Startup_6078,2000,China,AI,Seed,2.7926,23,6.0143,18.02,8,No,No,1.8004,"C++, ML",24716
Startup_6079,2002,Japan,Energy,Series B,4.6576,8,10.2759,34.4057,10,No,No,4.3831,"Java, Spring",13394
Startup_6080,2014,India,FinTech,Seed,0.0765,32,0.8403,1.5407,1,No,No,0.6461,"Python, AI",47171
Startup_6081,2009,France,Gaming,Series B,3.7538,48,8.9617,28.7415,10,No,No,3.0761,"PHP, Laravel",15267
Startup_6082,2020,Germany,Healthcare,Seed,4.5201,14,7.1142,21.2258,9,No,No,3.915,"C++, ML",43085
Startup_6083,2006,USA,Logistics,Series B,0.7416,27,1.8378,3.7333,3,No,No,0.9466,"Node.js, React",32606
Startup_6084,2006,Australia,Logistics,Series B,0.5258,25,1.7111,4.7748,2,No,No,0.5109,"Node.js, React",27793
Startup_6085,2019,India,AI,Seed,2.1516,13,3.0809,4.8828,4,No,No,0.0056,"Java, Spring",5366
Startup_6086,2002,USA,FinTech,IPO,4.6717,21,2.5727,8.2419,4,No,No,0.8111,"PHP, Laravel",9390
Startup_6087,2018,China,Tech,IPO,2.7348,45,5.8535,14.5112,8,No,No,2.7739,"Python, AI",35256
Startup_6088,2022,Brazil,FinTech,Series A,2.6609,31,5.2146,10.075,7,No,No,3.2138,"Node.js, React",14945
Startup_6089,2011,India,EdTech,Series C,0.7486,37,1.7835,4.8537,2,No,No,0.5525,"Java, Spring",7280
Startup_6090,2019,Japan,FinTech,IPO,0.0539,48,0.8656,2.4001,1,No,No,0.2392,"PHP, Laravel",1493
Startup_6091,2004,India,Healthcare,Series B,4.0602,43,8.5646,12.3116,10,No,No,1.1246,"PHP, Laravel",48822
Startup_6092,2011,China,E-commerce,Seed,0.4835,5,0.5472,0.6947,1,No,No,0.436,"Java, Spring",0
Startup_6093,2016,Canada,AI,Series A,3.1876,13,5.2528,11.2413,7,Yes,No,2.5057,"Java, Spring",49737
Startup_6094,2021,Canada,AI,Series C,4.5774,28,2.3814,6.0119,3,No,No,1.0069,"Python, AI",41660
Startup_6095,2017,Japan,Gaming,Seed,1.0828,43,2.3527,7.8239,3,Yes,No,1.1053,"Java, Spring",40383
Startup_6096,2000,Brazil,E-commerce,Series A,3.3431,25,5.0791,16.9479,7,No,No,1.7759,"Python, AI",39301
Startup_6097,2020,Japan,EdTech,IPO,0.4396,35,1.555,3.7013,2,No,No,0.077,"Python, AI",18228
Startup_6098,2020,Brazil,Logistics,IPO,3.0386,47,3.7031,10.3443,5,No,No,1.7299,"C++, ML",15702
Startup_6099,2010,France,EdTech,Seed,0.8615,39,1.9102,4.2014,3,No,No,0.9979,"PHP, Laravel",15565
Startup_6100,2018,UK,Gaming,IPO,3.693,7,0.01,0.0298,1,No,No,0.0943,"PHP, Laravel",4317
Startup_6101,2009,Germany,FinTech,Series B,1.5411,38,3.5392,5.6165,5,No,No,1.7912,"PHP, Laravel",0
Startup_6102,2022,India,Tech,Series A,2.3438,32,4.1801,7.7462,6,No,No,2.2548,"C++, ML",26462
Startup_6103,2012,Australia,E-commerce,Series A,3.0172,3,4.7729,13.7753,7,No,No,2.571,"Python, AI",45246
Startup_6104,2021,India,Energy,IPO,0.8978,45,1.4638,1.8668,2,No,No,0.6582,"Python, AI",17703
Startup_6105,2015,India,Tech,Seed,3.7211,39,7.1218,20.2223,9,No,No,4.7933,"Java, Spring",32032
Startup_6106,2002,Brazil,Logistics,Series B,1.5481,37,4.397,14.3377,6,No,No,1.6255,"C++, ML",50000
Startup_6107,2017,UK,Tech,Series C,3.3287,50,5.4353,11.589,7,No,No,0.7869,"Java, Spring",29437
Startup_6108,2018,France,EdTech,IPO,0.8335,22,2.1592,5.1031,3,No,No,0.7987,"C++, ML",39788
Startup_6109,2010,China,FinTech,Series C,3.4562,8,3.9678,13.0246,6,No,No,1.7776,"Java, Spring",24281
Startup_6110,2007,Brazil,Tech,Series A,0.6845,17,1.5359,4.3875,2,No,No,0.0099,"Node.js, React",25515
Startup_6111,2008,Australia,Healthcare,Series A,2.1555,27,2.2983,4.387,3,No,No,0.2004,"PHP, Laravel",30435
Startup_6112,2016,Japan,Tech,Series A,1.2737,33,3.188,6.7511,5,No,No,0.001,"PHP, Laravel",23044
Startup_6113,2012,Japan,EdTech,IPO,3.7545,46,6.7138,17.8692,9,No,No,3.1993,"Python, AI",7437
Startup_6114,2003,Canada,E-commerce,IPO,1.3471,17,1.7349,4.1581,2,No,No,0.1858,"Node.js, React",35501
Startup_6115,2005,Canada,Energy,Series A,4.4145,42,5.6498,8.4262,8,Yes,No,1.4317,"PHP, Laravel",23545
Startup_6116,2000,Canada,Tech,Seed,4.4645,12,7.2411,14.4958,9,No,No,0.6483,"Python, AI",13463
Startup_6117,2003,Germany,Energy,Series C,1.0224,48,2.7739,9.1494,4,No,No,1.3716,"Node.js, React",9675
Startup_6118,2012,Australia,EdTech,Seed,3.0885,46,7.6995,19.9358,9,No,No,1.3036,"PHP, Laravel",47104
Startup_6119,2013,Japan,Healthcare,IPO,0.4842,27,1.4093,4.9352,2,No,No,0.001,"Java, Spring",45312
Startup_6120,2011,Brazil,Energy,Series B,1.9881,48,2.3936,7.0347,3,No,No,0.8591,"C++, ML",4793
Startup_6121,2003,Australia,E-commerce,Seed,3.5809,8,6.0863,20.4215,8,No,No,2.2794,"Node.js, React",41419
Startup_6122,2022,India,Healthcare,Series A,3.3141,23,8.5843,13.851,10,No,No,2.1846,"Python, AI",11926
Startup_6123,2003,Australia,Logistics,Series B,3.1423,42,2.9619,8.913,4,No,No,1.4032,"Node.js, React",14317
Startup_6124,2003,Australia,FoodTech,Series C,1.4486,49,2.241,3.0288,3,No,No,0.4679,"Python, AI",235
Startup_6125,2004,China,Energy,Series B,1.9212,29,4.2082,11.2719,6,No,No,2.0465,"Node.js, React",22298
Startup_6126,2005,Canada,FoodTech,Series B,0.5596,50,1.6324,3.4461,2,No,No,0.0732,"Python, AI",23767
Startup_6127,2005,Germany,Tech,Series B,3.6092,20,5.0303,9.8957,7,No,No,0.6463,"PHP, Laravel",35271
Startup_6128,2018,UK,FinTech,Series C,2.5442,16,4.6083,15.0192,6,No,No,2.2097,"Java, Spring",2960
Startup_6129,2006,UK,Logistics,Seed,3.5584,17,7.6123,23.7712,9,No,No,2.9335,"PHP, Laravel",18379
Startup_6130,2014,Japan,Energy,IPO,1.2823,16,2.3724,2.6133,3,No,No,0.1789,"Java, Spring",36572
Startup_6131,2011,France,FinTech,Seed,1.656,19,2.9095,7.7921,4,No,No,0.4242,"PHP, Laravel",50000
Startup_6132,2004,USA,FinTech,Seed,1.7044,8,3.3466,7.3208,5,No,No,1.7464,"PHP, Laravel",37883
Startup_6133,2009,Germany,Tech,Series B,0.1774,38,1.0401,2.2446,1,No,No,0.4457,"Node.js, React",23123
Startup_6134,2009,Japan,Gaming,Series B,1.7382,38,4.3983,12.9886,6,No,No,0.8901,"C++, ML",47222
Startup_6135,2020,China,FinTech,Series A,4.0264,29,10.8593,20.4248,10,No,No,4.1256,"Python, AI",15884
Startup_6136,2004,Germany,FinTech,IPO,4.4916,41,5.5315,18.7196,8,Yes,No,0.2192,"Python, AI",44409
Startup_6137,2003,Australia,FoodTech,Series B,2.6152,36,3.0803,4.7195,4,No,No,0.9517,"Python, AI",39686
Startup_6138,2020,USA,E-commerce,Seed,2.3047,26,4.5874,12.7649,6,No,No,0.5744,"Java, Spring",29623
Startup_6139,2007,USA,FoodTech,Series B,0.2026,31,0.9332,2.4777,1,No,No,0.255,"Python, AI",43347
Startup_6140,2003,Canada,FinTech,Series A,4.4021,44,4.5281,8.0719,6,No,No,0.6171,"Python, AI",7520
Startup_6141,2007,Australia,EdTech,Seed,0.1144,12,0.4624,0.8897,1,No,No,0.001,"Node.js, React",0
Startup_6142,2005,UK,Gaming,IPO,4.7265,17,6.7219,21.3865,9,No,No,1.9517,"PHP, Laravel",12159
